SEX,AGE,ANCESTRY,BlackOlives,GreenOlives,BlueCheese,Avocados,GoatCheese,GlobeArtichoke,SoftCheese,Aubergine,Capers,Asparagus
0,59,EUR,1,2,1,1,6,2,7,6,3,7
0,69,EUR,9,8,2,9,1,1,2,9,1,9
0,61,EUR,3,6,3,3,3,4,7,2,2,4
0,57,EUR,1,1,8,9,1,1,8,9,7,1
1,49,EUR,9,9,7,4,6,7,6,7,7,9
0,55,EUR,3,7,7,9,8,4,6,7,6,8
1,47,EUR,6,7,7,7,6,6,8,6,7,9
1,58,EUR,8,7,9,7,7,8,6,7,7,7
1,64,EUR,6,7,4,8,6,6,6,7,6,9
1,70,EUR,1,1,1,3,3,5,3,3,1,7
0,65,EUR,1,1,9,9,9,9,9,7,1,9
1,59,EUR,5,4,9,5,3,2,6,4,4,8
1,43,EUR,5,5,1,9,1,2,1,8,3,7
1,59,EUR,9,9,9,5,9,9,9,9,1,9
0,65,EUR,6,6,7,8,3,7,8,8,6,7
1,45,EUR,2,3,3,5,4,6,4,6,3,6
0,54,EUR,8,7,7,9,9,1,6,9,2,8
0,52,EUR,7,8,8,9,8,9,8,9,7,9
1,54,EUR,6,5,1,7,3,6,6,7,6,8
0,50,EUR,9,9,9,8,5,2,8,8,9,7
0,58,EUR,9,9,9,9,9,9,9,9,9,9
1,61,EUR,1,1,1,7,1,1,3,4,5,7
1,59,EUR,8,7,8,4,5,7,8,7,5,7
0,69,EUR,6,7,7,8,5,9,8,8,5,8
0,57,EUR,3,2,2,8,5,3,2,7,2,6
1,54,EUR,6,9,9,8,8,8,7,8,8,9
0,56,EUR,9,9,2,9,9,9,9,7,9,9
0,47,EUR,6,6,3,8,6,5,7,7,8,7
0,68,EUR,5,3,3,4,3,5,5,6,5,4
0,44,EUR,4,9,3,9,9,9,7,9,8,9
0,59,EUR,2,2,2,5,3,4,7,8,1,7
0,52,EUR,3,5,7,9,3,5,5,3,9,9
0,62,EUR,9,8,8,7,6,7,7,7,8,9
0,48,EUR,9,8,8,9,9,7,8,7,8,9
0,47,EUR,9,9,9,9,6,7,7,5,6,8
1,64,EUR,9,8,8,8,1,1,7,5,2,9
1,58,EUR,8,8,7,7,8,7,8,8,8,8
0,52,EUR,8,8,9,7,5,3,7,7,3,2
1,54,EUR,8,8,7,8,7,7,7,4,7,7
1,54,EUR,1,5,1,5,4,4,9,1,5,4
0,63,EUR,9,9,7,9,8,8,5,9,7,9
0,60,EUR,9,8,8,9,9,3,7,9,7,9
0,49,EUR,4,8,7,9,6,4,9,9,5,7
1,58,EUR,8,9,9,9,9,5,9,5,8,9
1,66,EUR,8,9,8,8,9,8,7,7,9,9
1,57,EUR,9,9,7,7,8,6,7,7,2,7
0,60,EUR,6,5,8,7,3,9,6,6,1,9
0,56,EUR,9,8,1,8,8,8,6,8,8,8
0,68,EUR,9,9,7,9,8,7,7,9,6,7
0,42,EUR,9,7,1,5,1,5,4,9,5,9
0,42,EUR,9,9,9,9,6,9,9,9,7,9
1,63,EUR,8,5,1,1,1,1,7,1,1,1
0,55,EUR,8,8,9,8,9,7,9,8,5,8
1,62,EUR,8,8,7,8,5,7,4,8,7,8
0,51,EUR,7,9,8,9,8,3,9,9,9,8
1,57,EUR,8,8,5,7,3,7,7,7,3,8
0,58,EUR,7,9,7,7,8,8,9,9,3,8
1,61,EUR,9,9,9,9,1,1,5,7,8,9
0,54,EUR,1,1,9,5,5,1,7,1,1,5
1,60,EUR,7,7,8,6,6,2,8,4,3,6
0,49,EUR,9,9,9,5,9,6,9,5,5,9
0,63,EUR,1,8,8,8,1,4,8,7,1,8
0,68,EUR,7,7,3,7,6,5,6,8,4,8
1,54,EUR,8,9,9,9,8,9,9,8,9,9
1,57,EUR,8,9,8,6,8,5,5,7,4,7
0,44,EUR,1,1,1,3,1,1,5,4,1,5
0,48,EUR,2,3,5,3,5,1,8,3,1,8
0,43,EUR,1,1,1,8,1,1,7,1,4,1
0,43,EUR,1,1,5,9,8,4,6,4,7,8
1,63,EUR,6,7,9,8,7,6,4,7,6,8
0,64,EUR,5,5,8,8,8,1,5,7,3,9
0,40,EUR,6,8,9,6,9,6,7,8,7,8
1,66,EUR,5,5,8,8,5,2,7,6,7,8
0,53,EUR,8,3,6,8,8,8,3,4,4,5
1,61,EUR,6,6,7,1,1,2,5,2,5,8
1,57,EUR,7,7,7,7,7,5,6,3,6,8
1,61,EUR,2,1,1,2,1,2,2,2,6,2
1,63,EUR,1,1,9,7,7,9,9,7,8,9
1,65,EUR,1,1,1,5,1,5,1,9,5,9
0,64,EUR,9,5,9,9,9,3,4,9,5,5
0,51,EUR,9,9,9,5,1,8,9,9,8,9
0,59,EUR,6,6,2,7,8,4,7,5,2,3
0,54,EUR,8,8,7,9,8,8,8,9,2,9
1,69,EUR,6,9,1,5,9,4,9,5,5,5
0,57,EUR,1,1,1,7,2,2,5,8,5,6
0,55,EUR,7,7,1,9,7,5,7,7,5,8
1,61,EUR,2,3,6,4,7,5,7,2,3,4
0,52,EUR,1,1,1,9,1,6,1,9,3,9
1,58,EUR,9,8,6,9,8,5,7,5,6,4
0,67,EUR,9,9,3,6,8,5,6,9,5,5
0,47,EUR,8,8,7,8,8,5,9,5,7,6
0,63,EUR,1,1,9,5,9,5,9,5,5,9
1,67,EUR,8,8,8,7,8,5,7,7,3,8
1,58,EUR,9,9,7,6,9,6,8,8,7,4
0,56,EUR,3,7,7,9,9,9,8,9,5,6
1,44,EUR,9,9,7,7,4,6,8,8,5,7
0,59,EUR,9,9,1,9,5,9,8,8,8,9
1,61,EUR,8,8,9,9,6,4,4,6,9,9
0,55,EUR,4,6,7,9,7,3,8,8,3,7
0,66,EUR,1,1,7,7,8,1,7,8,7,9
1,62,EUR,9,9,7,9,6,6,5,5,5,8
0,50,EUR,1,1,5,9,4,5,5,5,3,8
0,59,EUR,9,9,9,9,7,5,9,9,5,9
1,68,EUR,9,9,9,8,6,9,7,9,7,9
1,69,EUR,8,7,7,8,9,8,7,8,7,9
1,63,EUR,9,9,9,7,6,7,9,9,7,9
1,64,EUR,9,9,9,7,7,6,8,6,4,9
1,56,EUR,9,5,1,6,4,3,3,5,9,7
1,59,EUR,1,1,9,1,1,1,4,1,1,1
0,55,EUR,8,9,9,9,7,6,9,7,7,9
1,55,EUR,8,8,1,9,5,1,7,6,3,9
0,62,EUR,1,1,6,1,6,2,4,4,5,6
0,52,EUR,7,7,7,9,8,9,8,8,5,8
0,59,EUR,1,1,6,9,8,8,9,7,3,9
1,48,EUR,9,9,7,8,1,8,6,3,4,8
1,44,EUR,8,7,1,8,1,6,1,7,6,7
1,54,EUR,9,9,9,6,8,5,9,9,5,6
1,65,EUR,1,1,1,1,1,1,5,1,1,3
0,68,EUR,9,9,1,8,9,8,9,9,9,9
0,56,EUR,1,1,1,1,5,1,7,1,1,1
1,52,EUR,7,8,9,5,8,5,8,6,8,6
0,50,EUR,8,9,7,9,7,7,8,8,4,9
1,59,EUR,7,7,8,5,3,7,6,4,8,7
1,64,EUR,9,8,9,7,9,9,9,9,9,8
1,61,EUR,8,9,8,8,9,5,9,5,8,4
0,49,EUR,7,1,1,1,1,1,1,5,5,9
1,62,EUR,6,3,9,8,7,2,8,6,3,8
0,66,EUR,1,1,4,1,5,1,8,1,1,6
0,49,EUR,1,1,1,1,1,9,1,1,1,9
0,64,EUR,2,2,8,5,6,6,7,3,2,9
0,63,EUR,1,1,1,8,3,1,4,1,1,1
1,59,EUR,2,3,7,7,5,4,8,9,2,4
1,53,EUR,2,2,7,9,6,6,7,7,4,7
0,63,EUR,2,2,3,9,6,8,8,8,6,8
1,51,EUR,7,5,7,9,8,7,6,8,8,8
0,55,EUR,1,1,3,4,3,1,3,1,1,5
1,47,EUR,3,6,1,9,1,3,1,3,6,6
0,51,EUR,9,9,9,9,9,3,8,7,7,9
0,45,EUR,7,1,1,1,1,1,4,2,1,1
1,54,EUR,5,6,7,6,6,3,8,4,5,7
1,55,EUR,6,6,3,3,6,2,4,7,1,5
0,42,EUR,9,8,8,3,1,2,4,5,1,8
0,54,EUR,8,9,1,8,1,8,1,8,6,8
0,42,EUR,9,8,8,9,9,7,9,9,8,9
0,57,EUR,8,9,3,8,3,4,2,6,2,9
1,63,EUR,8,8,7,7,6,5,8,8,7,9
1,67,EUR,3,5,5,8,3,5,4,6,1,6
0,56,EUR,1,1,6,5,4,3,8,2,4,3
0,47,EUR,8,9,8,9,7,8,8,9,8,9
0,55,EUR,8,6,5,9,5,5,6,7,4,6
0,40,EUR,1,2,5,8,7,9,7,9,9,9
1,42,EUR,8,8,8,8,7,6,8,8,6,8
1,61,EUR,8,8,9,8,7,7,7,8,4,8
1,59,EUR,7,7,7,5,6,5,5,6,5,7
0,45,EUR,6,6,8,7,4,5,6,5,4,5
0,46,EUR,9,8,2,8,7,5,5,5,7,7
0,61,EUR,9,9,9,9,4,2,9,1,4,9
0,51,EUR,4,6,7,9,8,7,7,9,5,6
1,67,EUR,7,5,9,8,8,8,8,5,3,9
1,62,EUR,6,7,9,1,6,5,7,6,7,5
1,49,EUR,9,8,9,9,7,8,3,9,4,9
0,41,EUR,9,9,8,9,9,7,9,9,5,9
1,63,EUR,7,7,7,4,6,6,7,6,6,7
0,55,EUR,6,6,9,8,8,5,8,8,5,8
1,55,EUR,1,1,8,1,6,1,6,1,2,9
0,54,EUR,1,1,8,9,8,2,8,8,1,9
0,61,EUR,3,2,6,7,6,3,8,8,3,8
0,51,EUR,1,1,3,9,9,5,3,9,7,9
0,65,EUR,6,7,6,6,7,1,7,1,1,6
1,57,EUR,7,8,9,9,8,9,7,9,9,9
0,64,EUR,9,8,7,9,8,5,5,9,5,9
1,56,EUR,7,7,9,9,7,4,8,7,6,6
0,45,EUR,2,1,1,8,6,8,7,7,1,7
0,50,EUR,8,7,2,9,8,1,6,8,9,9
0,48,EUR,1,1,1,3,4,1,8,4,1,3
0,48,EUR,9,9,9,9,9,5,9,7,8,9
0,45,EUR,8,6,2,8,7,7,5,7,8,7
1,55,EUR,1,1,7,7,9,5,9,5,5,7
0,59,EUR,1,1,7,3,4,3,9,2,1,3
0,57,EUR,1,8,8,9,8,6,8,9,8,8
0,57,EUR,9,9,8,4,8,4,7,4,8,7
1,49,EUR,6,6,5,6,5,5,6,5,5,6
1,47,EUR,6,8,7,9,6,3,8,6,7,8
0,57,EUR,2,2,2,8,8,2,8,6,4,6
0,56,EUR,9,9,6,8,8,6,6,6,3,7
1,65,EUR,7,7,9,5,7,7,8,7,5,9
0,69,EUR,1,1,6,8,7,6,5,7,5,9
0,57,EUR,2,2,2,5,2,4,4,4,5,8
1,65,EUR,1,1,1,8,8,2,6,7,1,8
0,61,EUR,9,9,5,9,6,6,8,9,7,8
1,46,EUR,1,1,8,3,8,2,7,1,1,1
0,48,EUR,9,8,8,9,8,8,7,6,7,9
1,47,EUR,1,1,1,1,5,5,5,5,1,5
1,61,EUR,8,8,8,9,6,5,6,5,8,9
1,48,EUR,7,6,8,5,4,5,7,6,2,7
0,61,EUR,1,1,8,5,8,1,8,5,1,5
0,62,EUR,1,1,9,8,5,5,8,6,1,3
0,46,EUR,1,1,1,9,2,4,1,4,1,8
1,67,EUR,9,7,9,8,9,7,6,6,8,9
0,65,EUR,1,1,8,6,7,5,7,7,3,7
0,63,EUR,1,1,1,3,3,3,7,6,1,8
0,61,EUR,1,8,6,7,6,1,6,1,5,2
1,64,EUR,7,7,7,7,7,8,7,7,4,7
0,53,EUR,2,9,2,8,5,1,7,5,1,5
0,56,EUR,6,3,8,7,6,1,7,8,8,8
0,63,EUR,1,2,5,7,7,5,6,1,3,8
1,61,EUR,8,8,6,3,8,3,5,2,7,4
0,64,EUR,9,9,9,9,5,1,9,9,1,9
0,51,EUR,8,6,8,8,8,6,7,7,6,8
0,62,EUR,1,1,1,1,1,1,5,1,1,1
1,61,EUR,9,7,7,7,1,5,7,7,7,9
0,57,EUR,1,1,1,1,3,1,7,1,1,1
0,62,EUR,9,9,6,9,9,7,5,8,5,9
0,59,EUR,9,9,6,9,9,9,9,7,9,9
0,40,EUR,4,2,1,7,8,1,6,4,2,6
0,42,EUR,7,8,6,8,7,7,7,7,6,9
0,56,EUR,6,7,7,6,3,8,8,2,2,9
1,57,EUR,8,9,8,5,9,8,5,2,2,9
1,59,EUR,8,7,6,9,6,2,6,3,4,9
1,46,EUR,6,6,8,5,4,5,7,6,4,6
0,49,EUR,8,8,5,8,5,4,6,8,3,4
0,60,EUR,8,2,3,2,7,5,7,5,2,9
0,61,EUR,7,7,3,8,1,2,3,3,1,9
0,59,EUR,9,8,1,9,6,6,7,9,8,8
0,41,EUR,7,8,7,7,7,6,7,8,9,7
0,56,EUR,4,6,6,9,8,6,4,8,6,6
1,66,EUR,1,1,1,1,5,1,3,1,4,2
0,41,EUR,8,7,1,9,1,5,8,7,8,9
1,63,EUR,8,8,8,9,9,9,8,2,8,9
0,62,EUR,4,7,5,8,7,9,3,6,8,6
0,69,EUR,4,4,2,5,7,1,5,4,5,4
0,56,EUR,9,8,6,9,9,7,8,8,7,8
1,54,EUR,7,7,8,8,6,6,8,6,7,8
0,53,EUR,1,1,1,1,1,1,5,1,2,4
0,64,EUR,1,1,9,1,9,1,1,9,5,9
1,69,EUR,3,5,6,4,7,4,4,4,2,3
1,66,EUR,6,6,8,4,9,6,7,5,6,5
1,60,EUR,2,3,5,4,9,5,9,3,5,3
1,43,EUR,8,8,9,7,8,7,9,1,3,9
0,65,EUR,2,1,3,6,6,1,5,1,1,7
0,46,EUR,9,9,7,9,7,9,7,7,5,9
0,57,EUR,9,8,8,9,7,7,7,9,5,9
0,61,EUR,9,9,9,9,1,4,5,9,5,7
0,66,EUR,9,9,5,9,9,9,7,9,5,9
0,51,EUR,9,9,5,9,5,8,5,5,5,9
0,55,EUR,9,9,8,9,9,9,7,9,7,9
1,46,EUR,8,8,9,9,9,7,8,8,8,9
0,52,EUR,8,9,8,9,8,2,8,9,1,8
0,41,EUR,8,9,9,9,8,9,8,7,7,7
0,44,EUR,9,9,6,8,6,4,6,8,4,7
0,41,EUR,1,1,9,8,7,5,9,8,1,7
0,42,EUR,1,1,8,6,6,5,7,4,1,1
1,61,EUR,7,8,9,9,8,5,9,4,8,8
1,56,EUR,9,9,9,9,3,7,9,9,5,8
0,65,EUR,6,8,7,6,8,7,9,3,6,7
1,58,EUR,8,8,7,8,7,6,8,5,1,7
0,54,EUR,1,1,9,9,4,6,9,9,1,9
1,51,EUR,6,8,9,7,5,8,9,7,9,9
0,45,EUR,9,9,5,9,6,3,5,9,5,3
0,50,EUR,8,9,7,7,8,9,8,8,6,9
0,54,EUR,2,3,9,2,3,1,7,1,2,3
1,59,EUR,7,8,9,9,9,7,9,5,9,8
0,67,EUR,1,1,7,1,7,6,5,6,5,8
0,59,EUR,1,1,9,1,9,1,7,3,1,7
0,47,EUR,8,7,1,7,8,6,7,1,5,8
1,48,EUR,6,7,8,7,2,5,7,8,1,7
1,61,EUR,9,9,9,6,7,9,8,6,6,9
1,55,EUR,6,4,1,9,1,5,1,9,1,5
0,57,EUR,2,4,1,3,2,4,4,6,1,7
0,52,EUR,9,9,1,9,4,9,4,9,9,9
0,55,EUR,6,7,8,9,8,8,9,9,7,9
1,45,EUR,1,1,1,2,3,6,7,4,2,9
1,50,EUR,8,8,9,9,7,6,9,7,8,9
0,46,EUR,1,1,1,3,4,1,4,7,1,6
1,58,EUR,8,9,9,9,8,8,8,8,7,9
0,68,EUR,9,9,9,9,9,8,9,8,8,9
1,52,EUR,8,8,8,6,7,6,7,1,6,8
0,48,EUR,6,9,9,9,7,9,9,9,9,9
0,47,EUR,7,6,8,7,6,6,8,8,7,8
0,60,EUR,7,8,3,7,8,5,7,5,5,8
1,67,EUR,4,1,7,3,8,1,6,2,5,9
1,56,EUR,7,6,8,5,7,1,8,4,1,7
0,58,EUR,1,1,7,9,5,1,7,6,1,9
1,42,EUR,1,2,1,5,3,3,8,5,4,5
0,61,EUR,1,3,6,5,9,1,5,7,6,8
0,47,EUR,9,8,8,9,7,6,8,8,7,9
1,57,EUR,7,8,9,8,8,4,7,9,5,9
1,57,EUR,9,9,9,8,9,6,8,6,6,9
0,63,EUR,9,1,7,9,9,9,9,9,6,9
0,63,EUR,1,1,1,1,1,1,5,5,1,1
0,52,EUR,9,8,7,8,1,5,9,7,3,6
1,64,EUR,5,5,8,7,1,3,9,3,4,8
1,65,EUR,9,9,9,9,9,8,8,9,5,9
0,65,EUR,9,9,9,9,9,9,9,9,6,9
0,62,EUR,5,5,8,7,8,6,8,7,5,7
1,54,EUR,7,8,6,7,3,5,7,2,6,7
1,60,EUR,7,7,8,4,8,6,8,7,7,8
0,65,EUR,4,8,8,6,5,7,7,7,7,8
1,56,EUR,6,6,7,5,7,2,7,4,2,6
1,66,EUR,8,8,7,8,8,7,7,5,5,8
0,63,EUR,1,1,1,9,9,1,9,5,1,1
1,60,EUR,2,3,4,6,5,4,5,2,3,3
0,57,EUR,6,5,4,7,6,7,7,6,1,7
0,54,EUR,1,3,1,1,1,1,2,1,1,5
0,54,EUR,9,9,1,7,1,7,1,7,7,9
0,47,EUR,7,8,9,9,8,5,5,8,5,9
0,62,EUR,5,5,5,9,9,9,9,9,5,9
0,58,EUR,9,9,7,9,9,6,5,9,8,8
0,64,EUR,7,7,7,9,7,6,8,2,1,9
0,61,EUR,9,9,9,8,2,9,6,8,6,8
0,59,EUR,9,8,8,9,1,3,7,7,4,5
1,58,EUR,2,3,2,3,9,1,9,1,1,1
1,55,EUR,8,7,4,7,6,5,5,5,6,7
1,40,EUR,8,8,8,8,6,5,7,5,7,8
1,61,EUR,8,4,8,9,9,5,4,9,8,9
0,64,EUR,6,7,2,8,8,7,7,7,5,7
1,58,EUR,5,5,6,8,5,2,4,3,5,7
1,64,EUR,8,3,8,9,9,7,9,6,7,8
1,58,EUR,7,7,7,8,3,8,7,7,8,8
1,48,EUR,1,1,9,9,7,7,9,7,6,7
0,45,EUR,7,8,2,5,2,5,6,5,5,5
0,58,EUR,9,9,1,9,1,6,3,9,9,9
0,64,EUR,8,5,7,9,6,4,7,9,5,9
1,63,EUR,5,5,2,4,1,2,6,3,5,8
1,61,EUR,6,6,9,8,1,3,7,5,5,8
0,49,EUR,6,9,2,9,9,6,7,6,3,6
0,64,EUR,8,8,8,5,7,3,8,5,1,7
1,51,EUR,3,7,6,3,6,3,6,6,3,6
0,42,EUR,9,9,1,1,5,1,6,5,1,1
1,41,EUR,9,9,4,8,5,6,7,6,3,7
1,68,EUR,2,4,5,5,5,4,4,5,4,4
1,56,EUR,9,9,5,9,7,7,9,7,5,9
1,49,EUR,1,1,1,1,2,1,6,1,3,1
1,49,EUR,1,1,7,7,7,1,9,1,1,8
0,56,EUR,1,1,1,2,1,7,9,3,1,9
1,69,EUR,6,6,7,5,6,4,7,7,6,6
0,64,EUR,9,5,9,9,8,7,8,8,6,9
0,46,EUR,9,9,9,7,6,9,6,9,8,9
0,53,EUR,7,6,6,7,8,5,7,5,4,6
0,57,EUR,2,2,4,9,7,6,6,8,2,9
1,54,EUR,9,8,9,9,8,9,8,9,8,9
0,63,EUR,3,9,8,9,5,8,7,5,8,9
1,57,EUR,9,8,3,8,9,1,5,5,1,5
1,63,EUR,6,6,5,6,4,6,6,7,5,7
1,49,EUR,5,5,9,5,9,5,5,9,7,9
0,57,EUR,7,8,3,8,7,7,7,7,7,8
0,50,EUR,8,8,8,7,1,5,9,8,2,7
0,55,EUR,7,7,7,6,8,5,7,5,5,7
0,50,EUR,9,9,5,7,9,1,5,6,3,4
1,44,EUR,6,7,7,7,6,5,6,6,5,9
0,58,EUR,7,5,5,9,7,7,6,9,7,8
1,64,EUR,9,9,9,9,5,4,9,7,7,9
0,42,EUR,1,1,1,1,1,1,2,9,5,1
0,63,EUR,9,8,8,7,6,7,7,3,4,9
0,44,EUR,1,1,1,9,3,4,6,9,7,9
0,56,EUR,5,5,2,1,8,8,1,4,1,3
0,42,EUR,9,9,1,9,8,6,7,9,7,8
0,67,EUR,2,2,1,2,1,2,1,2,7,2
1,62,EUR,7,7,7,7,7,7,7,7,5,8
1,65,EUR,6,8,7,7,8,7,7,6,5,9
1,47,EUR,8,7,9,9,8,7,7,8,7,7
1,64,EUR,9,9,9,8,3,2,7,8,4,5
0,56,EUR,1,1,7,5,6,1,8,8,1,8
1,41,EUR,8,8,2,9,8,6,7,6,6,7
0,62,EUR,7,7,8,7,8,5,7,8,6,7
0,69,EUR,7,8,3,9,8,9,9,9,5,9
1,62,EUR,8,3,1,5,5,3,2,5,9,9
0,55,EUR,9,7,7,9,7,9,7,9,6,9
0,50,EUR,8,8,8,9,8,6,8,8,8,8
1,52,EUR,9,9,8,8,8,7,7,8,8,8
0,49,EUR,1,1,1,3,5,1,6,5,7,7
0,45,EUR,7,8,6,9,4,6,9,6,1,9
1,66,EUR,8,4,5,7,7,5,5,7,5,7
1,64,EUR,9,9,3,9,8,6,9,9,6,7
0,42,EUR,9,2,9,9,9,5,7,9,9,7
0,56,EUR,8,4,7,7,8,6,5,7,5,8
0,62,EUR,6,6,4,7,4,3,6,6,3,4
1,56,EUR,9,9,8,5,9,5,9,5,6,9
1,51,EUR,1,1,1,2,1,1,1,8,2,1
0,58,EUR,9,9,9,9,9,9,9,9,7,9
0,45,EUR,7,4,4,7,7,5,6,9,7,8
0,58,EUR,2,1,1,6,5,7,6,8,1,8
1,43,EUR,8,6,8,8,6,7,8,6,8,8
0,52,EUR,9,9,8,9,9,5,9,8,5,9
0,46,EUR,8,9,1,9,9,2,9,1,1,5
0,60,EUR,8,8,5,8,7,8,7,8,9,9
1,60,EUR,1,1,6,8,4,2,8,5,5,1
0,54,EUR,8,8,8,9,9,1,5,1,3,7
0,45,EUR,1,1,3,1,2,1,5,3,1,2
0,67,EUR,9,9,9,9,9,5,7,9,2,8
0,55,EUR,1,1,1,9,3,7,1,8,3,7
0,50,EUR,1,1,1,9,1,1,7,1,1,9
0,57,EUR,9,9,5,9,8,5,5,5,3,8
1,70,EUR,9,8,8,8,3,5,9,6,2,8
1,62,EUR,9,9,8,8,7,7,5,5,5,9
0,64,EUR,5,5,9,5,5,5,5,5,1,9
0,69,EUR,9,1,8,9,6,4,7,7,2,8
1,53,EUR,5,6,8,7,1,3,7,6,4,7
0,64,EUR,9,9,8,9,9,9,9,9,9,9
0,55,EUR,8,3,3,9,7,5,5,6,5,9
1,63,EUR,9,6,9,9,4,7,7,9,5,9
1,62,EUR,6,3,8,9,5,9,8,7,8,9
1,55,EUR,1,1,8,3,6,5,7,3,6,7
0,68,EUR,7,8,5,8,6,6,7,7,5,7
1,54,EUR,7,7,3,5,4,5,5,7,6,6
0,46,EUR,6,6,6,6,6,4,7,7,4,7
0,54,EUR,7,7,9,3,6,7,7,6,8,7
0,55,EUR,9,9,9,8,8,7,8,7,6,8
0,45,EUR,7,7,5,9,9,9,9,9,9,9
0,52,EUR,6,9,2,9,8,7,8,9,5,9
0,41,EUR,5,1,4,5,6,1,2,5,1,8
0,43,EUR,1,1,7,9,7,5,9,9,9,9
0,48,EUR,7,7,3,8,7,8,6,8,6,8
1,64,EUR,7,7,7,7,8,5,5,6,5,7
1,46,EUR,8,5,7,7,8,6,8,8,5,8
1,62,EUR,7,8,5,7,7,7,7,9,7,9
1,59,EUR,8,7,7,8,5,7,7,7,6,7
0,65,EUR,7,8,6,7,8,5,6,5,8,9
1,50,EUR,1,1,2,8,6,5,6,1,1,6
0,46,EUR,8,8,8,8,8,3,8,8,8,8
0,62,EUR,9,6,9,3,6,3,7,6,6,9
1,55,EUR,6,7,5,5,5,5,5,5,5,9
0,59,EUR,1,1,1,1,7,3,8,4,6,8
0,67,EUR,8,8,6,8,7,9,7,8,7,8
0,61,EUR,7,8,6,9,7,6,7,9,6,9
0,63,EUR,8,9,7,6,9,8,5,8,8,9
0,60,EUR,3,2,8,8,1,5,8,5,5,8
1,54,EUR,1,1,1,3,1,1,1,6,1,7
1,55,EUR,7,8,8,7,7,8,8,7,6,8
1,51,EUR,9,9,9,9,9,9,9,9,9,9
0,47,EUR,6,6,7,7,8,5,8,6,6,7
0,41,EUR,9,9,8,7,9,8,9,9,7,7
1,42,EUR,3,4,3,3,1,3,4,4,4,3
0,65,EUR,8,3,9,9,6,6,7,6,3,9
0,65,EUR,9,9,7,9,7,8,8,9,9,9
0,55,EUR,1,1,6,5,1,5,6,5,1,8
1,42,EUR,9,9,9,9,9,9,9,7,9,9
0,62,EUR,6,6,7,7,7,6,7,7,5,7
1,54,EUR,8,8,9,8,8,6,8,7,7,9
0,44,EUR,8,8,8,8,3,3,6,6,6,8
1,52,EUR,9,9,6,9,1,1,3,9,7,9
1,47,EUR,9,9,9,8,1,8,9,7,3,8
1,58,EUR,5,9,9,5,9,4,5,7,6,5
0,53,EUR,2,2,2,4,9,5,6,5,6,7
1,61,EUR,9,9,7,3,6,5,6,7,5,2
0,53,EUR,9,9,6,6,3,6,7,4,5,9
1,63,EUR,9,9,7,6,8,5,7,8,5,3
0,51,EUR,6,5,1,8,8,7,6,7,6,8
0,65,EUR,9,9,8,9,3,5,8,5,1,9
1,65,EUR,7,6,6,3,1,3,6,3,4,9
0,58,EUR,7,6,1,9,7,8,6,6,4,9
0,54,EUR,1,1,1,5,5,2,6,8,6,7
1,65,EUR,9,5,8,9,6,5,8,9,5,9
1,49,EUR,9,8,6,4,9,6,9,1,9,1
1,62,EUR,8,9,9,9,7,5,7,8,9,8
1,64,EUR,9,9,9,9,7,6,8,8,7,8
0,43,EUR,9,9,7,9,8,9,2,9,9,9
0,58,EUR,1,1,1,3,1,5,1,3,1,8
1,55,EUR,4,5,7,6,5,4,9,7,8,5
1,67,EUR,5,7,8,5,8,9,7,7,4,8
0,63,EUR,7,8,3,9,2,8,4,9,2,9
0,43,EUR,7,7,7,7,8,7,7,7,8,7
1,55,EUR,7,7,7,8,8,8,8,8,6,9
1,50,EUR,9,9,9,9,8,7,9,8,8,9
0,62,EUR,1,7,1,3,1,4,1,6,5,7
0,56,EUR,8,7,7,8,8,4,6,6,5,8
0,55,EUR,5,5,3,9,9,6,5,9,1,7
0,64,EUR,2,4,2,8,8,5,8,8,4,8
0,44,EUR,9,8,9,9,8,3,8,4,2,8
1,55,EUR,8,8,9,9,9,8,9,8,6,9
1,62,EUR,9,8,9,9,8,8,5,9,8,9
0,53,EUR,8,6,7,8,9,5,8,3,3,8
0,52,EUR,6,6,3,4,6,5,9,8,4,7
0,61,EUR,7,6,6,7,7,5,7,7,7,7
1,57,EUR,9,8,7,3,7,5,7,2,3,8
0,60,EUR,1,1,9,8,7,1,5,9,3,9
1,60,EUR,9,7,7,9,7,6,5,2,1,5
1,64,EUR,7,8,9,9,3,7,6,8,5,9
1,53,EUR,8,8,7,5,8,6,8,3,4,6
1,63,EUR,1,1,3,2,2,2,2,6,1,7
1,59,EUR,8,8,5,8,6,4,7,7,6,7
1,43,EUR,1,1,1,2,6,2,3,2,1,2
1,64,EUR,6,2,9,9,9,5,8,8,7,9
1,55,EUR,1,2,8,9,4,3,3,3,2,9
0,61,EUR,6,6,6,8,6,7,5,6,6,7
1,59,EUR,9,9,9,9,7,5,9,5,6,9
0,56,EUR,5,5,9,9,9,5,9,7,7,9
1,45,EUR,7,7,7,7,7,7,7,6,6,8
1,65,EUR,8,8,9,7,8,3,4,3,5,9
1,68,EUR,8,8,8,8,8,5,2,8,5,8
0,61,EUR,7,8,2,8,8,5,8,8,5,8
0,50,EUR,9,9,8,9,9,7,9,7,9,9
0,56,EUR,9,8,8,9,6,3,8,8,8,7
0,65,EUR,8,8,5,7,1,5,6,4,5,8
1,49,EUR,6,6,1,7,1,3,1,5,5,3
0,42,EUR,9,9,9,9,7,6,8,8,8,8
0,67,EUR,1,1,8,8,5,1,6,1,4,9
